onehotencoder__x0_day,onehotencoder__x0_days,onehotencoder__x0_hour,onehotencoder__x0_hours,onehotencoder__x1_Barajas,onehotencoder__x1_Carabanchel,onehotencoder__x1_Centro,onehotencoder__x1_Chamartin,onehotencoder__x1_Chamberi,onehotencoder__x1_CiudadLineal,onehotencoder__x1_Fuencarral,onehotencoder__x1_Hortaleza,onehotencoder__x1_Latina,onehotencoder__x1_Moncloa,onehotencoder__x1_Moratalaz,onehotencoder__x1_PuenteVallecas,onehotencoder__x1_Retiro,onehotencoder__x1_Salamanca,onehotencoder__x1_SanBlas,onehotencoder__x1_Tetuan,onehotencoder__x1_Usera,onehotencoder__x1_Vicalvaro,onehotencoder__x1_VillaVallecas,onehotencoder__x1_Villaverde,onehotencoder__x2_BedAndBreakfast,onehotencoder__x2_Condominium,onehotencoder__x2_House,onehotencoder__x2_Loft,onehotencoder__x2_Other,onehotencoder__x3_moderate,onehotencoder__x3_strict,Host Response Rate,Host Listings Count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 365,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Reviews per Month,is_EntireHome,is_Bed
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.41256340791366,-3.698999403335739,1.0,1.0,1.0,50.0,300.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,40.41489556858978,-3.702307168294831,2.0,1.0,1.0,33.0,0.0,0.0,2.0,0.0,2.0,7.0,311.0,85.0,9.0,9.0,9.0,9.0,10.0,9.0,5.55,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.41386365125383,-3.700578871092034,6.0,1.0,2.0,80.0,150.0,30.0,4.0,15.0,3.0,3.0,248.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.73,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,207.0,40.41672813521944,-3.6989757890618367,4.0,1.0,1.0,40.0,0.0,20.0,2.0,15.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.41462263463404,-3.6990523913350417,6.0,2.0,2.0,115.0,200.0,60.0,4.0,35.0,2.0,8.0,301.0,91.0,9.0,9.0,10.0,9.0,9.0,9.0,3.26,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,5.0,40.42244477581399,-3.699733951246038,4.0,1.0,1.0,80.0,0.0,0.0,2.0,10.0,2.0,16.0,343.0,95.0,10.0,9.0,10.0,9.0,10.0,10.0,5.89,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,114.0,40.42374088761662,-3.7000261357363593,1.0,3.0,1.0,25.0,0.0,15.0,1.0,5.0,10.0,0.0,281.0,80.0,8.0,8.0,10.0,10.0,10.0,8.0,0.04,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,40.42262887045542,-3.697381747300073,2.0,1.0,1.0,40.0,0.0,0.0,1.0,30.0,2.0,26.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.4271096298562,-3.7009698932973176,2.0,1.0,1.0,50.0,0.0,0.0,1.0,25.0,2.0,0.0,274.0,60.0,8.0,6.0,8.0,8.0,8.0,8.0,0.04,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.425491628243,-3.699776783249359,2.0,1.0,1.0,45.0,0.0,10.0,1.0,0.0,2.0,3.0,3.0,96.0,10.0,10.0,9.0,10.0,10.0,9.0,0.91,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,40.42811616781772,-3.70140338638497,4.0,2.0,2.0,109.0,200.0,30.0,4.0,15.0,2.0,3.0,321.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.76,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,40.42121616396124,-3.699500056586017,4.0,1.5,1.0,75.0,360.0,50.0,2.0,15.0,7.0,0.0,120.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,164.0,40.4229612325428,-3.700501676822476,4.0,2.5,1.0,120.0,200.0,50.0,2.0,10.0,2.0,8.0,333.0,80.0,10.0,8.0,10.0,7.0,10.0,8.0,0.19,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,40.39579331852351,-3.6971339331763033,2.0,1.0,1.0,25.0,0.0,10.0,1.0,8.0,2.0,25.0,360.0,94.0,10.0,10.0,10.0,9.0,8.0,9.0,1.5,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.39695036357194,-3.7008203974968334,2.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,40.39876838520502,-3.698940315813913,4.0,1.0,1.0,47.0,100.0,25.0,2.0,15.0,2.0,5.0,144.0,83.0,10.0,10.0,10.0,10.0,10.0,9.0,2.55,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,5.0,40.38782058649601,-3.6936729366551466,1.0,1.0,1.0,49.0,0.0,0.0,1.0,0.0,1.0,29.0,268.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.39917885612286,-3.69719373392921,2.0,1.0,1.0,45.0,0.0,0.0,1.0,0.0,3.0,0.0,125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.22,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.39634805530061,-3.6817874338067753,2.0,1.0,1.0,38.0,0.0,9.0,1.0,0.0,1.0,0.0,49.0,95.0,9.0,9.0,9.0,10.0,9.0,9.0,1.81,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.39443916590633,-3.69148198728467,1.0,1.0,1.0,45.0,0.0,0.0,1.0,0.0,2.0,14.0,110.0,97.0,9.0,9.0,10.0,10.0,9.0,10.0,0.98,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,40.39531333084318,-3.6950622870746814,2.0,2.0,1.0,25.0,100.0,0.0,1.0,25.0,2.0,29.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,40.400547455039614,-3.6951087259074114,3.0,1.0,1.0,36.0,0.0,0.0,2.0,10.0,6.0,25.0,348.0,93.0,8.0,8.0,9.0,9.0,10.0,9.0,0.31,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,4.0,40.3977746786434,-3.695199688210144,5.0,1.0,2.0,75.0,90.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,94.0,10.0,40.39779394846616,-3.693649375884103,5.0,1.0,2.0,58.0,0.0,0.0,3.0,10.0,1.0,1.0,314.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,2.03,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,90.0,4.0,40.4028482001164,-3.6909963787025672,2.0,1.0,1.0,42.0,0.0,0.0,1.0,0.0,2.0,7.0,243.0,73.0,7.0,8.0,7.0,8.0,7.0,7.0,0.11,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,40.40205200158688,-3.6930291780537656,6.0,1.5,2.0,95.0,90.0,40.0,4.0,10.0,3.0,4.0,319.0,92.0,9.0,9.0,9.0,9.0,9.0,9.0,1.69,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.40431208523934,-3.697800643144792,3.0,1.0,1.0,50.0,100.0,30.0,2.0,10.0,3.0,15.0,347.0,91.0,10.0,10.0,10.0,10.0,9.0,9.0,2.71,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40270346471492,-3.693301703610519,2.0,1.0,1.0,42.0,0.0,20.0,1.0,0.0,6.0,8.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.76,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,40.40189185432347,-3.698068316033471,2.0,1.0,1.0,65.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.0,40.40392777660389,-3.695918981173063,8.0,2.0,3.0,160.0,100.0,0.0,1.0,0.0,3.0,5.0,191.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.73,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,40.40302432384919,-3.693600819081114,4.0,1.0,2.0,43.0,0.0,0.0,2.0,11.0,6.0,21.0,340.0,83.0,9.0,9.0,10.0,9.0,9.0,9.0,0.88,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.40273554187136,-3.6886156819859406,2.0,1.0,1.0,35.0,200.0,30.0,2.0,15.0,2.0,9.0,303.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.33,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.404424587380085,-3.692560544974525,4.0,1.0,1.0,70.0,100.0,0.0,2.0,15.0,4.0,0.0,273.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.35,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40305558838106,-3.697017689480668,1.0,1.0,1.0,27.0,0.0,0.0,1.0,0.0,3.0,24.0,75.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40522704484807,-3.697277657523845,2.0,2.0,1.0,48.0,150.0,30.0,3.0,0.0,3.0,5.0,108.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.87,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,4.0,40.4051708375629,-3.6789411525417246,2.0,1.5,1.0,26.0,0.0,30.0,1.0,0.0,2.0,5.0,314.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,2.89,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,40.40518954436122,-3.6782493441682935,7.0,2.0,4.0,120.0,96.0,50.0,3.0,12.0,2.0,13.0,325.0,94.0,10.0,10.0,9.0,10.0,9.0,9.0,2.44,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,12.0,40.406981057308045,-3.675550552157782,8.0,5.0,4.0,800.0,500.0,60.0,8.0,0.0,2.0,28.0,363.0,88.0,9.0,8.0,9.0,9.0,8.0,9.0,0.6,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,40.40535339504704,-3.683944626483047,1.0,1.0,1.0,27.0,300.0,5.0,1.0,0.0,170.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40690897148775,-3.6756127339235816,2.0,1.0,1.0,29.0,0.0,0.0,1.0,0.0,2.0,8.0,77.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.38,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,40.40383852796201,-3.6815817795495,4.0,1.0,2.0,29.0,0.0,0.0,1.0,10.0,15.0,0.0,272.0,90.0,9.0,9.0,10.0,10.0,9.0,8.0,0.1,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,10.0,40.40091704207301,-3.667908228295763,3.0,1.0,0.0,63.0,150.0,0.0,1.0,0.0,2.0,9.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.40548809004362,-3.6702847103268543,2.0,1.0,1.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2.0,40.39839929506837,-3.671212790407593,2.0,2.0,1.0,30.0,0.0,0.0,1.0,10.0,2.0,8.0,263.0,93.0,10.0,10.0,10.0,10.0,8.0,10.0,0.95,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,40.4094010003666,-3.665227091445031,2.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,2.0,13.0,348.0,88.0,9.0,9.0,10.0,10.0,9.0,9.0,0.43,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,4.0,40.41369825885714,-3.6659220676068047,1.0,1.0,1.0,15.0,0.0,15.0,1.0,0.0,1.0,7.0,299.0,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0.9,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,40.41809433774217,-3.67712433113252,4.0,1.0,1.0,70.0,100.0,40.0,2.0,15.0,3.0,10.0,259.0,91.0,10.0,10.0,9.0,10.0,9.0,9.0,3.4,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.41769483156992,-3.6775896400496695,2.0,1.0,1.0,36.0,100.0,0.0,1.0,0.0,2.0,0.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.45,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,40.42071147534556,-3.672832125824143,2.0,1.0,1.0,40.0,0.0,0.0,1.0,0.0,1.0,27.0,362.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0.65,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.407420627098354,-3.683262984440756,4.0,1.5,1.0,130.0,300.0,0.0,2.0,20.0,2.0,22.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,40.40816090787782,-3.6798652884701375,1.0,1.0,1.0,37.0,200.0,0.0,1.0,0.0,2.0,28.0,363.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40.4146629626804,-3.67499741032225,3.0,1.0,2.0,70.0,150.0,40.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,40.41662487160608,-3.7055617636691536,6.0,1.0,2.0,125.0,150.0,40.0,6.0,30.0,2.0,11.0,322.0,75.0,9.0,10.0,9.0,9.0,10.0,8.0,0.26,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,8.0,40.41705034751573,-3.702303603664049,2.0,1.0,1.0,44.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,92.0,9.0,10.0,9.0,9.0,10.0,9.0,5.54,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,1.0,40.4146953689942,-3.7056445508910985,2.0,1.0,1.0,29.0,0.0,25.0,2.0,40.0,1.0,9.0,159.0,82.0,9.0,8.0,9.0,9.0,10.0,8.0,0.91,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,3.0,40.41676138302103,-3.702106251923391,4.0,1.0,0.0,55.0,0.0,7.0,3.0,6.0,1.0,0.0,7.0,91.0,10.0,9.0,10.0,10.0,10.0,10.0,5.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,40.41655401490202,-3.7074904542644607,4.0,1.0,1.0,90.0,200.0,0.0,2.0,10.0,2.0,10.0,339.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.59,1.0,1.0
