Host Listings Count,Neighbourhood Group Cleansed,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Cancellation Policy,Calculated host listings count,Reviews per Month,Name_Len,Name_Lang,Summary_Len,Summary_Lang,Space_Len,Space_Lang,Description_Len,Description_Lang,is_Thumbnail,is_HostAbout,is_ResponseInHours,Num_Host_Verifications,is_EntireHome,is_Bed,is_UpdatedToday
1.0,Centro,40.40808776792244,-3.710104095735627,Apartment,EntireHome,4,1.5,2.0,3.0,85.0,,20.0,1,0,2,0,0,0,0,3,87.0,8.0,9.0,10.0,10.0,9.0,9.0,moderate,1.0,0.11,35,False,143,False,58,False,303,False,False,False,False,3,True,True,False
1.0,Centro,40.40746278661913,-3.705036625908616,Apartment,EntireHome,3,1.0,1.0,2.0,50.0,,20.0,2,10,5,0,0,0,0,0,,,,,,,,moderate,1.0,,34,False,250,False,208,False,887,False,True,False,False,3,True,True,False
1.0,Centro,40.41095403209987,-3.706175229233665,House,PrivateRoom,2,1.5,1.0,2.0,18.0,100.0,20.0,1,0,15,0,0,0,0,0,,,,,,,,flexible,1.0,,32,False,235,False,0,False,235,False,True,False,False,2,False,True,False
1.0,Centro,40.409593380667154,-3.7088881982769615,Apartment,SharedRoom,2,1.0,1.0,1.0,28.0,,,1,6,1,26,56,86,87,0,,,,,,,,flexible,1.0,,44,True,291,True,133,True,703,True,True,True,False,6,False,True,False
1.0,Centro,40.41075984268548,-3.701595349755369,Apartment,PrivateRoom,2,1.0,1.0,1.0,32.0,,10.0,2,15,1,4,34,64,339,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.59,29,True,241,True,33,True,331,True,False,False,True,5,False,True,False
2.0,Centro,40.41280516877032,-3.697031909559008,Apartment,EntireHome,2,1.0,0.0,1.0,47.0,,15.0,1,0,2,5,22,42,317,37,96.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,2.0,4.81,46,False,324,False,279,False,999,False,True,True,True,5,True,False,False
4.0,Centro,40.41222497707655,-3.6968409652810856,House,PrivateRoom,2,1.0,1.0,1.0,42.0,,,1,0,2,13,33,63,323,32,95.0,9.0,10.0,10.0,9.0,10.0,9.0,strict,4.0,1.74,32,False,143,True,0,False,175,True,True,False,True,3,False,True,False
1.0,Centro,40.4120993460278,-3.696048376187763,Apartment,EntireHome,2,1.0,1.0,2.0,35.0,,,1,0,2,0,0,0,0,12,73.0,8.0,7.0,10.0,9.0,10.0,7.0,strict,1.0,2.43,34,False,321,False,187,False,1000,False,True,False,True,3,True,True,False
1.0,Centro,40.41212013400387,-3.696957382602052,Apartment,EntireHome,3,1.0,1.0,2.0,68.0,,30.0,2,15,5,2,4,22,97,45,95.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,1.69,44,True,494,True,285,True,1000,True,True,True,True,5,True,True,False
1.0,Centro,40.41653764207315,-3.699445144042493,Apartment,EntireHome,3,1.0,0.0,2.0,200.0,,,1,0,1,0,0,0,0,0,,,,,,,,flexible,1.0,,30,False,61,True,0,False,61,True,True,True,False,2,True,True,False
3.0,Centro,40.41413692438308,-3.6987746047960175,Apartment,EntireHome,2,1.0,0.0,1.0,38.0,,5.0,1,0,1,0,3,13,14,22,90.0,9.0,9.0,9.0,9.0,10.0,9.0,strict,3.0,9.17,43,False,447,False,0,False,447,False,True,True,True,3,True,True,False
1.0,Centro,40.41374057503668,-3.6993917533237615,Loft,EntireHome,2,1.0,1.0,1.0,40.0,200.0,15.0,1,10,1,8,25,45,311,36,86.0,9.0,9.0,9.0,9.0,10.0,9.0,flexible,1.0,3.88,26,False,119,False,0,False,1000,False,True,False,True,3,True,True,True
1.0,Centro,40.414355962410895,-3.702739289244935,Apartment,EntireHome,4,2.0,2.0,2.0,95.0,200.0,60.0,4,20,4,0,0,0,0,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,1.08,29,True,171,True,0,False,207,True,False,False,False,4,True,True,False
1.0,Centro,40.42483826528469,-3.6913133168952834,Apartment,EntireHome,2,1.0,1.0,2.0,75.0,,30.0,1,10,3,10,21,49,324,11,95.0,9.0,10.0,9.0,10.0,10.0,9.0,strict,1.0,1.79,41,False,495,True,291,True,1000,True,True,True,True,6,True,True,False
10.0,Centro,40.421096677817495,-3.6997520549194016,Apartment,EntireHome,3,1.0,1.0,1.0,80.0,250.0,20.0,1,0,2,14,29,49,312,9,96.0,9.0,10.0,10.0,9.0,10.0,10.0,flexible,10.0,2.01,33,False,150,False,759,False,1000,False,True,False,True,4,True,True,True
1.0,Centro,40.424218248072606,-3.6934341464009313,Apartment,PrivateRoom,2,1.0,1.0,1.0,100.0,,,1,0,1,0,0,0,0,0,,,,,,,,flexible,1.0,,35,False,250,True,0,False,250,True,True,False,False,2,False,True,False
9.0,Centro,40.42390378037312,-3.6979627987174366,Apartment,PrivateRoom,1,1.0,1.0,1.0,20.0,100.0,5.0,1,18,1,10,40,56,331,116,90.0,9.0,9.0,10.0,10.0,10.0,9.0,strict,9.0,5.45,23,True,160,True,174,False,160,True,True,True,True,4,False,True,False
114.0,Centro,40.421889106968905,-3.699833221731366,Apartment,PrivateRoom,2,3.0,1.0,1.0,25.0,,15.0,1,0,10,0,6,25,300,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,strict,97.0,0.05,32,True,490,False,283,False,1000,False,True,True,True,4,False,True,False
3.0,Centro,40.42739980362343,-3.697694123472371,Other,SharedRoom,8,2.0,1.0,8.0,18.0,,,1,18,1,22,51,81,356,12,84.0,9.0,8.0,9.0,9.0,9.0,9.0,strict,3.0,0.44,43,True,211,True,437,False,1000,True,True,False,True,3,False,True,False
1.0,Centro,40.42173981699505,-3.698651333535126,Apartment,EntireHome,4,1.0,1.0,1.0,69.0,,33.0,1,0,3,13,40,65,340,90,90.0,9.0,9.0,10.0,10.0,10.0,9.0,strict,1.0,1.88,35,True,0,False,935,True,935,True,True,True,True,4,True,True,False
9.0,Centro,40.42217721223609,-3.692897921472504,Apartment,EntireHome,5,2.0,2.0,3.0,185.0,300.0,95.0,4,15,4,0,0,0,0,10,96.0,10.0,9.0,10.0,10.0,10.0,9.0,strict,9.0,1.06,30,True,477,True,474,True,999,True,True,True,True,3,True,True,False
2.0,Centro,40.421587491914586,-3.6994206380714703,Other,PrivateRoom,1,1.0,1.0,1.0,42.0,,,1,0,1,16,45,45,45,0,,,,,,,,flexible,2.0,,36,False,122,False,0,False,122,False,True,True,True,5,False,True,True
2.0,Centro,40.423582904405606,-3.699752539161204,Apartment,EntireHome,4,1.0,1.0,2.0,83.0,250.0,15.0,2,5,3,5,16,22,258,49,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,3.68,29,False,242,False,0,False,242,False,True,False,True,5,True,True,True
15.0,Centro,40.420034388780046,-3.697877032963965,Apartment,EntireHome,2,1.0,0.0,1.0,65.0,150.0,20.0,2,10,1,0,0,7,282,0,,,,,,,,flexible,9.0,,35,True,246,False,235,False,601,False,False,True,True,3,True,True,False
1.0,Centro,40.42484649918149,-3.698160494972656,Apartment,EntireHome,4,1.0,1.0,2.0,100.0,150.0,24.0,1,0,2,12,40,66,156,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,2.0,50,False,499,False,190,False,1000,False,True,True,True,3,True,True,True
164.0,Centro,40.4257827535198,-3.695269176955324,Apartment,EntireHome,10,2.0,4.0,6.0,220.0,200.0,100.0,4,20,2,13,22,38,301,1,80.0,8.0,10.0,10.0,10.0,10.0,10.0,strict,145.0,0.17,28,False,292,False,1000,True,1000,True,True,True,True,3,True,True,True
4.0,Centro,40.42669429501729,-3.7077269141493687,Apartment,PrivateRoom,2,1.0,2.0,1.0,39.0,,,1,0,7,7,9,29,281,2,80.0,10.0,9.0,10.0,9.0,10.0,10.0,strict,4.0,1.82,35,True,500,True,834,True,1000,True,False,True,True,3,False,True,True
1.0,Centro,40.422899873567154,-3.702823004537685,House,EntireHome,4,1.0,1.0,2.0,69.0,,25.0,2,20,2,4,12,29,285,37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,6.38,38,False,330,True,127,True,1000,True,True,True,True,3,True,True,True
8.0,Centro,40.42614276588544,-3.708340911753629,Other,PrivateRoom,2,1.0,1.0,2.0,36.0,,,1,0,1,20,41,62,337,4,80.0,9.0,9.0,9.0,8.0,8.0,7.0,flexible,8.0,0.95,25,False,103,False,0,False,103,False,True,True,True,5,False,True,False
2.0,Centro,40.427607023453646,-3.7077601454290297,Loft,EntireHome,2,1.0,0.0,1.0,55.0,350.0,15.0,1,0,1,0,0,6,281,6,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.57,33,True,51,True,302,True,51,True,True,True,True,5,True,True,False
2.0,Centro,40.426048550338045,-3.7058642067048986,House,EntireHome,4,1.0,2.0,3.0,83.0,190.0,15.0,2,10,1,0,0,0,0,10,98.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,1.0,0.98,43,False,468,False,118,True,691,True,False,True,False,3,True,True,False
46.0,Centro,40.42480920504724,-3.7070850612767487,Apartment,EntireHome,5,1.0,2.0,2.0,43.0,200.0,90.0,3,5,1,12,37,57,332,1,,,,,,,,moderate,44.0,0.81,50,True,497,True,0,False,571,True,False,True,True,4,True,True,True
1.0,Centro,40.42341219822783,-3.7087325057076286,Apartment,EntireHome,4,1.0,1.0,4.0,59.0,100.0,15.0,2,12,5,7,14,25,288,152,95.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,3.82,35,True,241,True,999,True,1000,True,True,True,True,4,True,True,False
1.0,Centro,40.420881786952506,-3.7028352756040737,Apartment,EntireHome,2,1.0,1.0,1.0,80.0,150.0,35.0,1,0,3,6,20,50,50,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,3.21,20,False,497,True,943,False,1000,False,True,False,True,6,True,True,False
1.0,Centro,40.42424465272706,-3.703622652347974,Apartment,EntireHome,4,1.0,1.0,1.0,75.0,,20.0,2,15,1,9,36,63,338,21,97.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,1.0,1.8,35,False,171,False,254,False,1000,False,True,False,True,4,True,True,False
3.0,Centro,40.42612795596239,-3.706819773407473,Apartment,EntireHome,3,1.0,1.0,2.0,65.0,,,2,5,4,0,1,21,111,14,84.0,9.0,9.0,10.0,10.0,9.0,9.0,moderate,3.0,0.63,29,True,205,True,321,True,1000,True,False,True,True,3,True,True,True
4.0,Centro,40.42841004048799,-3.704405301056669,Apartment,EntireHome,2,1.0,1.0,1.0,40.0,95.0,12.0,1,0,2,15,31,57,330,20,90.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.0,4.76,49,False,444,False,423,False,946,False,True,False,True,6,True,True,True
3.0,Centro,40.423813894786136,-3.70570659303907,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,,20.0,1,12,1,22,52,82,357,191,91.0,9.0,9.0,10.0,9.0,10.0,9.0,strict,3.0,2.67,35,False,249,False,1000,True,1000,True,True,True,True,4,False,True,False
1.0,Centro,40.42231852103792,-3.706111751599317,House,PrivateRoom,1,1.0,1.0,1.0,25.0,,10.0,1,0,1,21,51,81,81,0,,,,,,,,flexible,1.0,,29,False,434,False,219,False,1000,False,True,True,True,5,False,True,False
1.0,Centro,40.424561994741815,-3.704756586991385,House,EntireHome,6,2.0,3.0,4.0,150.0,200.0,50.0,6,20,2,14,33,53,328,53,87.0,9.0,9.0,10.0,9.0,10.0,9.0,moderate,1.0,3.34,35,False,237,True,769,True,999,True,True,True,True,6,True,True,True
3.0,Centro,40.42068742811263,-3.702995337409588,Apartment,EntireHome,4,1.0,1.0,2.0,75.0,200.0,35.0,2,15,3,8,17,33,301,64,96.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,3.0,3.17,35,True,242,True,180,True,1000,True,False,True,True,4,True,True,False
1.0,Centro,40.42572141069376,-3.707471361875223,Apartment,EntireHome,2,1.0,1.0,1.0,50.0,,25.0,1,0,5,0,0,5,5,51,95.0,10.0,9.0,10.0,10.0,10.0,10.0,strict,1.0,1.28,25,False,250,True,390,True,1000,True,True,True,True,4,True,True,True
164.0,Centro,40.42451052029432,-3.705391383507029,Apartment,EntireHome,6,1.0,2.0,6.0,96.0,200.0,50.0,2,10,2,9,31,58,333,3,87.0,10.0,9.0,9.0,10.0,10.0,9.0,strict,145.0,0.13,32,False,49,True,532,True,1000,True,True,True,True,3,True,True,True
3.0,Centro,40.42437899407295,-3.710623278854762,Other,PrivateRoom,1,1.0,1.0,1.0,50.0,,,1,0,1,0,0,0,153,3,93.0,9.0,9.0,10.0,10.0,10.0,9.0,flexible,2.0,0.18,24,False,250,False,106,False,877,False,True,False,True,3,False,True,False
3.0,Centro,40.42617647964556,-3.702820334655786,Apartment,PrivateRoom,1,1.5,1.0,5.0,16.0,,20.0,1,0,6,22,22,22,272,0,,,,,,,,strict,2.0,,34,True,249,True,1000,True,1000,True,True,True,True,5,False,True,False
1.0,Centro,40.42036265533522,-3.7053890879367177,Apartment,EntireHome,4,1.0,0.0,2.0,113.0,200.0,37.0,1,0,2,10,20,40,315,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,3.62,46,True,304,True,486,True,1000,True,True,False,True,7,True,True,False
1.0,Centro,40.4269507220546,-3.70460054955876,Apartment,EntireHome,2,1.0,1.0,1.0,90.0,,,1,0,2,0,0,0,0,0,,,,,,,,moderate,1.0,,48,False,262,False,0,False,262,False,True,False,False,3,True,True,False
1.0,Centro,40.4236975877075,-3.703426581521097,Apartment,EntireHome,4,1.0,1.0,2.0,65.0,200.0,40.0,2,10,2,11,27,43,318,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,1.0,1.43,37,True,166,True,467,True,634,True,True,False,True,4,True,True,True
40.0,Centro,40.42379752549174,-3.7008257713165698,Loft,EntireHome,2,1.0,0.0,1.0,70.0,300.0,70.0,1,0,3,11,26,52,327,0,,,,,,,,strict,37.0,,13,False,41,False,0,False,267,False,True,False,True,4,True,True,True
4.0,Centro,40.42588468371788,-3.7027546191238456,Apartment,EntireHome,4,1.0,1.0,2.0,75.0,200.0,30.0,2,15,2,11,28,55,330,97,95.0,10.0,10.0,10.0,9.0,10.0,10.0,strict,4.0,3.18,33,False,201,False,999,False,1000,False,True,True,True,4,True,True,False
1.0,Centro,40.42934528020514,-3.7061354180595454,Apartment,EntireHome,6,2.0,2.0,4.0,95.0,300.0,35.0,4,5,10,0,0,0,34,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,strict,1.0,0.32,34,False,481,True,118,True,1000,True,True,True,True,5,True,True,False
1.0,Centro,40.42713754641871,-3.705664505887176,Apartment,EntireHome,3,1.0,1.0,3.0,40.0,900.0,40.0,1,0,10,0,0,0,0,0,,,,,,,,flexible,1.0,,29,False,182,False,0,False,182,False,True,False,False,3,True,True,False
2.0,Centro,40.42338394898039,-3.703492852356721,Apartment,EntireHome,4,1.0,2.0,2.0,60.0,300.0,35.0,2,8,3,8,15,45,193,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,1.5,35,False,257,False,437,False,1000,False,False,True,True,4,True,True,False
10.0,Centro,40.420847270017184,-3.702547041451717,Apartment,EntireHome,3,1.0,1.0,1.0,70.0,150.0,,1,0,1,16,40,63,335,29,78.0,8.0,8.0,9.0,9.0,9.0,8.0,flexible,10.0,0.61,40,False,0,False,1000,False,1000,False,False,True,True,4,True,True,False
2.0,Centro,40.42643961727851,-3.704115840781601,Apartment,EntireHome,5,1.0,2.0,3.0,90.0,200.0,30.0,4,14,2,12,27,57,148,0,,,,,,,,flexible,2.0,,29,False,299,True,996,True,1000,True,True,True,True,3,True,True,True
1.0,Centro,40.42027584170612,-3.7044850001015366,Apartment,EntireHome,4,1.0,1.0,2.0,57.0,150.0,10.0,2,10,1,1,10,17,250,21,96.0,10.0,9.0,10.0,10.0,10.0,9.0,moderate,1.0,5.0,31,False,234,False,232,True,467,True,True,True,True,5,True,True,False
4.0,Centro,40.423668771094746,-3.7089414320534,Apartment,EntireHome,3,1.0,1.0,2.0,68.0,500.0,60.0,2,20,1,12,42,69,344,0,,,,,,,,moderate,1.0,,15,False,148,False,461,False,999,False,True,True,True,5,True,True,True
1.0,Centro,40.42360174097119,-3.706199683951732,Apartment,EntireHome,2,1.0,1.0,1.0,60.0,,,1,0,1,16,41,62,153,4,80.0,7.0,10.0,10.0,9.0,10.0,7.0,moderate,1.0,4.0,45,False,498,False,228,False,925,False,False,True,True,2,True,True,False
1.0,Centro,40.42252259459805,-3.701830247814684,Apartment,EntireHome,3,1.0,1.0,1.0,70.0,100.0,,1,0,3,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,0.05,32,False,222,True,90,True,581,True,False,True,False,3,True,True,False
6.0,Centro,40.42147458495021,-3.701445886977269,Apartment,EntireHome,4,1.0,1.0,1.0,150.0,,30.0,2,5,2,14,28,41,316,7,89.0,9.0,10.0,10.0,10.0,10.0,9.0,strict,6.0,0.5,16,False,250,False,419,False,1000,False,False,True,True,4,True,True,True
9.0,Centro,40.43006462559644,-3.71411845798711,Apartment,EntireHome,7,1.0,3.0,5.0,50.0,200.0,30.0,4,20,1,0,0,0,96,2,80.0,9.0,9.0,9.0,8.0,10.0,10.0,strict,8.0,0.24,18,False,364,False,360,False,1000,False,True,True,False,4,True,True,False
1.0,Centro,40.42482206506783,-3.703826308071823,Apartment,EntireHome,4,1.0,1.0,2.0,55.0,150.0,25.0,2,15,2,0,0,0,0,0,,,,,,,,moderate,1.0,,48,True,299,True,999,True,1000,True,True,False,False,1,True,True,True
4.0,Centro,40.4206354057852,-3.705009056402536,Apartment,EntireHome,5,1.0,2.0,3.0,95.0,,20.0,1,0,1,6,17,31,293,9,93.0,10.0,9.0,10.0,10.0,10.0,9.0,moderate,3.0,4.35,47,False,284,True,113,True,675,True,False,True,True,6,True,True,False
1.0,Centro,40.41667282962277,-3.701232566259269,Apartment,EntireHome,6,1.0,2.0,3.0,100.0,,,1,0,2,5,5,5,72,4,100.0,10.0,10.0,10.0,8.0,10.0,8.0,flexible,1.0,1.54,14,False,277,False,0,False,277,False,True,False,True,2,True,True,False
13.0,Centro,40.41634888999691,-3.7058729970610433,Other,EntireHome,4,1.0,1.0,1.0,59.0,120.0,35.0,2,15,1,4,14,30,224,12,98.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,8.0,1.97,38,True,427,False,895,True,1000,True,True,False,True,4,True,False,True
10.0,Centro,40.41563270229837,-3.7061028970302416,Apartment,EntireHome,4,1.0,1.0,2.0,75.0,200.0,30.0,2,15,1,7,30,50,314,97,91.0,9.0,9.0,10.0,10.0,10.0,9.0,moderate,10.0,5.63,35,False,246,True,1000,True,1000,True,True,True,True,6,True,True,True
7.0,Centro,40.41943184053042,-3.701323011464341,Apartment,EntireHome,4,1.0,0.0,2.0,65.0,150.0,30.0,2,10,4,16,44,71,216,3,87.0,9.0,9.0,10.0,9.0,9.0,9.0,moderate,7.0,0.14,28,False,248,False,0,False,248,False,False,False,True,4,True,True,True
1.0,Centro,40.41434919539181,-3.7074366479428313,Apartment,EntireHome,4,1.0,1.0,2.0,90.0,,25.0,2,10,3,1,17,42,308,61,99.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,3.34,35,False,244,True,999,True,1000,True,False,True,True,6,True,True,False
2.0,Centro,40.41946451359498,-3.700466018393077,Apartment,EntireHome,3,1.0,1.0,2.0,100.0,100.0,45.0,2,10,3,4,10,26,301,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,2.14,32,True,256,False,150,False,710,False,True,True,True,4,True,True,False
13.0,Centro,40.41906115280245,-3.701277878549469,Apartment,EntireHome,6,2.0,2.0,4.0,155.0,,,1,0,3,8,28,48,261,12,92.0,9.0,9.0,10.0,10.0,10.0,9.0,flexible,13.0,4.29,47,True,498,True,1000,True,1000,True,True,True,True,3,True,True,True
2.0,Centro,40.41514036879173,-3.7029801634447055,Apartment,EntireHome,2,1.0,1.0,1.0,75.0,,,1,0,2,5,5,5,194,8,98.0,9.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,1.32,23,False,269,False,22,False,487,False,False,False,True,4,True,True,False
1.0,Centro,40.41854722020092,-3.703493584452863,Apartment,PrivateRoom,2,1.0,1.0,1.0,60.0,100.0,30.0,1,30,1,30,60,90,90,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,moderate,1.0,0.22,34,False,147,False,792,False,1000,False,True,False,False,3,False,True,False
114.0,Centro,40.41980448587002,-3.7024833135611046,Apartment,PrivateRoom,1,2.0,1.0,1.0,15.0,,15.0,1,0,10,0,6,36,311,0,,,,,,,,strict,97.0,,28,True,468,True,182,False,1000,False,True,True,True,4,False,True,False
2.0,Centro,40.41653501421519,-3.704243129759456,Apartment,PrivateRoom,2,1.0,1.0,1.0,35.0,,5.0,1,10,1,17,47,50,316,0,,,,,,,,moderate,2.0,,29,True,431,True,325,False,1000,True,True,True,True,5,False,True,True
1.0,Centro,40.41599573594582,-3.707681657568294,Apartment,EntireHome,2,1.0,1.0,1.0,140.0,250.0,40.0,2,0,2,10,32,62,87,31,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,1.21,35,True,197,True,401,True,1000,True,False,True,True,5,True,True,False
40.0,Centro,40.4165206599291,-3.7072560887867865,Apartment,EntireHome,4,1.0,1.0,2.0,85.0,150.0,40.0,2,20,2,0,0,0,0,17,93.0,9.0,9.0,9.0,8.0,10.0,9.0,strict,40.0,0.46,20,False,0,False,787,True,787,True,True,True,True,4,True,True,True
4.0,Centro,40.42071832200431,-3.701572674006468,Apartment,EntireHome,3,1.0,0.0,2.0,42.0,200.0,20.0,1,0,2,0,0,0,0,62,89.0,9.0,9.0,10.0,10.0,10.0,9.0,strict,4.0,2.74,26,False,220,False,325,False,720,False,False,True,True,3,True,True,False
9.0,Centro,40.42303893314863,-3.704122361609063,Apartment,EntireHome,2,1.0,1.0,1.0,49.0,100.0,,1,0,1,10,23,40,313,128,89.0,9.0,9.0,10.0,10.0,10.0,9.0,moderate,9.0,4.63,35,True,206,True,370,True,1000,True,True,True,True,7,True,True,False
1.0,Centro,40.42038853485875,-3.7015165770993192,Apartment,PrivateRoom,2,1.0,1.0,1.0,45.0,150.0,,1,0,1,0,0,0,87,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,2.58,31,True,194,True,75,True,232,True,True,True,True,4,False,True,False
1.0,Centro,40.42079481949996,-3.7028898205917486,Apartment,EntireHome,2,1.0,1.0,1.0,55.0,100.0,30.0,1,0,5,11,21,37,312,16,89.0,9.0,10.0,9.0,10.0,9.0,9.0,flexible,1.0,0.84,29,False,260,False,63,False,507,False,False,False,True,4,True,True,False
3.0,Centro,40.42799171885999,-3.703109950077869,Apartment,PrivateRoom,3,1.0,1.0,1.0,27.0,85.0,15.0,1,20,1,19,49,79,354,9,68.0,6.0,6.0,9.0,9.0,9.0,7.0,strict,3.0,0.77,30,False,203,False,226,False,756,False,True,False,True,6,False,True,False
1.0,Centro,40.42270815683282,-3.705819639198039,Apartment,EntireHome,8,2.0,2.0,4.0,90.0,,25.0,4,10,2,0,2,14,227,26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,5.31,46,False,496,False,424,True,1000,True,True,False,True,6,True,True,True
1.0,Centro,40.423336876912686,-3.703012753601135,Apartment,EntireHome,4,1.0,2.0,2.0,120.0,100.0,30.0,1,0,3,18,48,72,347,2,90.0,9.0,8.0,10.0,10.0,10.0,8.0,strict,1.0,0.33,35,False,89,False,96,False,1000,False,False,False,True,4,True,True,False
46.0,Centro,40.42169960835229,-3.7072454737820064,Apartment,EntireHome,3,1.0,1.0,2.0,46.0,,25.0,1,0,1,5,12,27,299,98,80.0,8.0,9.0,9.0,9.0,10.0,8.0,strict,46.0,3.79,33,False,214,False,133,False,972,False,True,True,True,4,True,True,True
3.0,Centro,40.42394999423456,-3.701009020284523,Apartment,EntireHome,4,1.0,1.0,2.0,75.0,,,2,15,1,16,33,54,55,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,1.09,28,True,183,True,0,False,257,True,True,False,True,3,True,True,True
4.0,Centro,40.42027505445202,-3.704129676273278,Apartment,EntireHome,4,1.0,1.0,1.0,75.0,200.0,15.0,2,10,2,10,20,39,306,82,97.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,4.0,5.77,31,False,244,True,67,False,244,True,False,False,True,3,True,True,False
1.0,Centro,40.42636899580651,-3.7082789305949246,Apartment,PrivateRoom,2,1.0,1.0,1.0,40.0,,,1,15,1,0,25,55,56,0,,,,,,,,flexible,1.0,,49,False,490,True,0,False,490,True,True,True,True,3,False,True,False
3.0,Centro,40.42114593161438,-3.7045551430468175,Apartment,EntireHome,2,1.0,0.0,1.0,37.0,,5.0,1,0,1,3,14,30,31,11,85.0,9.0,9.0,10.0,10.0,10.0,8.0,strict,3.0,6.0,33,True,261,False,0,False,261,False,True,True,True,3,True,True,False
15.0,Centro,40.41677256511712,-3.7078797822446665,Apartment,EntireHome,6,2.0,2.0,2.0,130.0,300.0,40.0,4,20,3,10,19,36,177,54,94.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,15.0,1.78,23,False,312,True,624,True,1000,True,True,True,True,4,True,True,True
3.0,Centro,40.416087318911536,-3.706012198436393,Apartment,EntireHome,5,1.0,2.0,5.0,100.0,,30.0,2,5,2,5,16,29,125,69,91.0,9.0,9.0,10.0,10.0,10.0,9.0,flexible,3.0,1.45,48,False,281,True,999,True,999,True,True,True,True,4,True,True,True
5.0,Centro,40.41996598904725,-3.7048481506672144,Apartment,PrivateRoom,2,1.0,1.0,1.0,50.0,,,2,10,2,11,27,48,296,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,5.0,4.41,48,False,220,False,112,False,677,False,True,True,True,6,False,True,True
3.0,Centro,40.41466995126561,-3.70710493973503,Apartment,EntireHome,4,1.0,1.0,2.0,70.0,150.0,,2,12,2,1,5,17,280,171,94.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,3.0,8.62,50,True,499,True,907,True,1000,True,True,True,True,4,True,True,False
4.0,Centro,40.41551129478944,-3.706228251100861,Apartment,EntireHome,2,1.0,0.0,2.0,60.0,250.0,,2,15,3,4,22,42,278,23,96.0,10.0,10.0,9.0,10.0,10.0,10.0,moderate,4.0,1.42,35,False,247,False,0,False,582,False,True,False,True,3,True,True,False
114.0,Centro,40.41981823655679,-3.703470584801277,Apartment,PrivateRoom,2,3.0,1.0,1.0,20.0,,15.0,1,5,10,0,0,0,33,0,,,,,,,,strict,97.0,,25,True,305,False,248,False,999,False,True,True,True,4,False,True,False
2.0,Centro,40.41769996111308,-3.701399994150316,Condominium,EntireHome,4,1.0,0.0,1.0,82.0,300.0,,2,15,2,6,15,19,136,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,0.48,35,False,236,False,0,False,236,False,False,False,False,3,True,True,True
2.0,Centro,40.41566298723097,-3.7076244830348206,Apartment,EntireHome,3,1.0,2.0,3.0,105.0,200.0,30.0,2,0,2,14,32,55,328,41,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,2.3,35,True,250,True,172,True,1000,True,True,True,True,4,True,True,False
